frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags
1778268210.712197000,10.19.155.22,10.19.155.241,5000,52589,4434,0x0018
1778268210.712675000,10.19.155.241,10.19.155.22,52589,5000,60,0x0010
1778268210.712676000,10.19.155.241,10.19.155.22,52589,5000,60,0x0010
1778268210.712698000,10.19.155.22,10.19.155.241,5000,52589,64,0x0018
1778268210.713217000,10.19.155.241,10.19.155.22,52589,5000,60,0x0011
1778268210.713716000,10.19.155.22,10.19.155.241,5000,52589,78,0x0018
1778268210.714447000,10.19.155.241,10.19.155.22,52589,5000,60,0x0014
1778268210.715115000,10.19.155.22,10.19.155.241,5000,45956,727,0x0019
1778268210.715513000,10.19.155.241,10.19.155.22,45956,5000,60,0x0010
1778268210.716161000,10.19.155.241,10.19.155.22,45956,5000,60,0x0011
1778268210.716184000,10.19.155.22,10.19.155.241,5000,45956,54,0x0010
1778268213.685585000,10.19.155.241,10.19.155.22,15345,5000,66,0x0002
1778268213.685629000,10.19.155.22,10.19.155.241,5000,15345,66,0x0012
1778268213.686772000,10.19.155.241,10.19.155.22,24609,5000,66,0x0002
1778268213.686774000,10.19.155.241,10.19.155.22,15345,5000,60,0x0010
1778268213.686775000,10.19.155.241,10.19.155.22,15345,5000,2026,0x0018
1778268213.686807000,10.19.155.22,10.19.155.241,5000,24609,66,0x0012
1778268213.687024000,10.19.155.22,10.19.155.241,5000,15345,54,0x0010
1778268213.687744000,10.19.155.241,10.19.155.22,24609,5000,60,0x0010
1778268213.687746000,10.19.155.241,10.19.155.22,24609,5000,2122,0x0018
1778268213.687789000,10.19.155.22,10.19.155.241,5000,24609,54,0x0010
1778268213.688461000,10.19.155.22,10.19.155.241,5000,15345,1383,0x0018
1778268213.689319000,10.19.155.241,10.19.155.22,15345,5000,84,0x0018
1778268213.689321000,10.19.155.241,10.19.155.22,15345,5000,60,0x0011
1778268213.689587000,10.19.155.22,10.19.155.241,5000,15345,54,0x0011
1778268213.689952000,10.19.155.241,10.19.155.22,15345,5000,60,0x0010
1778268213.689953000,10.19.155.241,10.19.155.22,47918,5000,66,0x0002
1778268213.689974000,10.19.155.22,10.19.155.241,5000,47918,66,0x0012
1778268213.690765000,10.19.155.241,10.19.155.22,47918,5000,60,0x0010
1778268213.690766000,10.19.155.241,10.19.155.22,47918,5000,1787,0x0018
1778268213.690797000,10.19.155.22,10.19.155.241,5000,47918,54,0x0010
1778268213.691435000,10.19.155.22,10.19.155.241,5000,24609,1383,0x0018
1778268213.692270000,10.19.155.241,10.19.155.22,24609,5000,84,0x0018
1778268213.692272000,10.19.155.241,10.19.155.22,24609,5000,60,0x0011
1778268213.692492000,10.19.155.22,10.19.155.241,5000,24609,54,0x0011
1778268213.693051000,10.19.155.241,10.19.155.22,24609,5000,60,0x0010
1778268213.693053000,10.19.155.241,10.19.155.22,19391,5000,66,0x0002
1778268213.693085000,10.19.155.22,10.19.155.241,5000,19391,66,0x0012
1778268213.693920000,10.19.155.241,10.19.155.22,19391,5000,60,0x0010
1778268213.693921000,10.19.155.241,10.19.155.22,19391,5000,1755,0x0018
1778268213.693974000,10.19.155.22,10.19.155.241,5000,19391,54,0x0010
1778268213.695375000,10.19.155.22,10.19.155.241,5000,47918,2501,0x0018
1778268213.695791000,10.19.155.241,10.19.155.22,47918,5000,60,0x0010
1778268213.696565000,10.19.155.241,10.19.155.22,47918,5000,134,0x0018
1778268213.696566000,10.19.155.241,10.19.155.22,47918,5000,622,0x0018
1778268213.696827000,10.19.155.22,10.19.155.241,5000,47918,309,0x0018
1778268213.705305000,10.19.155.22,10.19.155.241,5000,19391,2501,0x0018
1778268213.705837000,10.19.155.241,10.19.155.22,19391,5000,60,0x0010
1778268213.706412000,10.19.155.241,10.19.155.22,19391,5000,134,0x0018
1778268213.706718000,10.19.155.22,10.19.155.241,5000,19391,309,0x0018
1778268213.706825000,10.19.155.241,10.19.155.22,19391,5000,660,0x0018
1778268213.708370000,10.19.155.22,10.19.155.241,5000,19391,4434,0x0018
1778268213.708910000,10.19.155.241,10.19.155.22,19391,5000,60,0x0010
1778268213.708911000,10.19.155.241,10.19.155.22,19391,5000,60,0x0010
1778268213.708933000,10.19.155.22,10.19.155.241,5000,19391,64,0x0018
1778268213.709609000,10.19.155.241,10.19.155.22,19391,5000,60,0x0011
1778268213.709990000,10.19.155.22,10.19.155.241,5000,19391,78,0x0018
1778268213.710588000,10.19.155.22,10.19.155.241,5000,19391,54,0x0011
1778268213.710575000,10.19.155.241,10.19.155.22,19391,5000,60,0x0014
1778268213.716789000,10.19.155.22,10.19.155.241,5000,47918,727,0x0019
1778268213.717248000,10.19.155.241,10.19.155.22,47918,5000,60,0x0010
1778268213.717738000,10.19.155.241,10.19.155.22,47918,5000,60,0x0011
1778268213.717760000,10.19.155.22,10.19.155.241,5000,47918,54,0x0010
1778268216.687202000,10.19.155.241,10.19.155.22,31731,5000,66,0x0002
1778268216.687203000,10.19.155.241,10.19.155.22,12629,5000,66,0x0002
1778268216.687240000,10.19.155.22,10.19.155.241,5000,31731,66,0x0012
1778268216.687429000,10.19.155.22,10.19.155.241,5000,12629,66,0x0012
1778268216.688162000,10.19.155.241,10.19.155.22,31731,5000,60,0x0010
1778268216.688163000,10.19.155.241,10.19.155.22,12629,5000,60,0x0010
1778268216.688164000,10.19.155.241,10.19.155.22,31731,5000,2058,0x0018
1778268216.688164000,10.19.155.241,10.19.155.22,12629,5000,2090,0x0018
1778268216.688287000,10.19.155.22,10.19.155.241,5000,31731,54,0x0010
1778268216.688422000,10.19.155.22,10.19.155.241,5000,12629,54,0x0010
1778268216.690921000,10.19.155.22,10.19.155.241,5000,31731,1383,0x0018
1778268216.693523000,10.19.155.241,10.19.155.22,31731,5000,84,0x0018
1778268216.693525000,10.19.155.241,10.19.155.22,31731,5000,60,0x0011
1778268216.694059000,10.19.155.22,10.19.155.241,5000,31731,54,0x0011
1778268216.694433000,10.19.155.241,10.19.155.22,53814,5000,66,0x0002
1778268216.694434000,10.19.155.241,10.19.155.22,31731,5000,60,0x0010
1778268216.694464000,10.19.155.22,10.19.155.241,5000,53814,66,0x0012
1778268216.695865000,10.19.155.241,10.19.155.22,53814,5000,60,0x0010
1778268216.695868000,10.19.155.241,10.19.155.22,53814,5000,1851,0x0018
1778268216.695932000,10.19.155.22,10.19.155.241,5000,53814,54,0x0010
1778268216.696044000,10.19.155.22,10.19.155.241,5000,12629,1383,0x0018
1778268216.696924000,10.19.155.241,10.19.155.22,12629,5000,84,0x0018
1778268216.696926000,10.19.155.241,10.19.155.22,12629,5000,60,0x0011
1778268216.697580000,10.19.155.22,10.19.155.241,5000,12629,54,0x0011
1778268216.697757000,10.19.155.241,10.19.155.22,46222,5000,66,0x0002
1778268216.697849000,10.19.155.22,10.19.155.241,5000,46222,66,0x0012
1778268216.698421000,10.19.155.241,10.19.155.22,12629,5000,60,0x0010
1778268216.698422000,10.19.155.241,10.19.155.22,46222,5000,60,0x0010
1778268216.698423000,10.19.155.241,10.19.155.22,46222,5000,1819,0x0018
1778268216.698476000,10.19.155.22,10.19.155.241,5000,46222,54,0x0010
1778268216.700846000,10.19.155.22,10.19.155.241,5000,53814,2501,0x0018
1778268216.701943000,10.19.155.241,10.19.155.22,53814,5000,60,0x0010
1778268216.702333000,10.19.155.241,10.19.155.22,53814,5000,134,0x0018
1778268216.702335000,10.19.155.241,10.19.155.22,53814,5000,622,0x0018
1778268216.702661000,10.19.155.22,10.19.155.241,5000,53814,309,0x0018
1778268216.714131000,10.19.155.22,10.19.155.241,5000,46222,2501,0x0018
1778268216.715326000,10.19.155.241,10.19.155.22,46222,5000,60,0x0010
1778268216.715327000,10.19.155.241,10.19.155.22,46222,5000,134,0x0018
1778268216.715327000,10.19.155.241,10.19.155.22,46222,5000,660,0x0018
1778268216.715611000,10.19.155.22,10.19.155.241,5000,46222,309,0x0018
1778268216.717104000,10.19.155.22,10.19.155.241,5000,46222,4434,0x0018
1778268216.717487000,10.19.155.22,10.19.155.241,5000,53814,727,0x0019
1778268216.717702000,10.19.155.241,10.19.155.22,46222,5000,60,0x0010
1778268216.717703000,10.19.155.241,10.19.155.22,46222,5000,60,0x0010
1778268216.717755000,10.19.155.22,10.19.155.241,5000,46222,64,0x0018
1778268216.718000000,10.19.155.241,10.19.155.22,53814,5000,60,0x0010
1778268216.718796000,10.19.155.241,10.19.155.22,46222,5000,60,0x0011
1778268216.719060000,10.19.155.22,10.19.155.241,5000,46222,78,0x0018
1778268216.719407000,10.19.155.241,10.19.155.22,53814,5000,60,0x0011
1778268216.719582000,10.19.155.22,10.19.155.241,5000,53814,54,0x0010
1778268216.719866000,10.19.155.241,10.19.155.22,46222,5000,60,0x0014
1778268219.688107000,10.19.155.241,10.19.155.22,34758,5000,66,0x0002
1778268219.688109000,10.19.155.241,10.19.155.22,52585,5000,66,0x0002
1778268219.688168000,10.19.155.22,10.19.155.241,5000,34758,66,0x0012
1778268219.688483000,10.19.155.22,10.19.155.241,5000,52585,66,0x0012
1778268219.689436000,10.19.155.241,10.19.155.22,34758,5000,60,0x0010
1778268219.689437000,10.19.155.241,10.19.155.22,52585,5000,60,0x0010
1778268219.689438000,10.19.155.241,10.19.155.22,34758,5000,2026,0x0018
1778268219.689439000,10.19.155.241,10.19.155.22,52585,5000,2058,0x0018
1778268219.689566000,10.19.155.22,10.19.155.241,5000,34758,54,0x0010
1778268219.689695000,10.19.155.22,10.19.155.241,5000,52585,54,0x0010
1778268219.691358000,10.19.155.22,10.19.155.241,5000,34758,1383,0x0018
1778268219.692474000,10.19.155.241,10.19.155.22,34758,5000,84,0x0018
1778268219.692476000,10.19.155.241,10.19.155.22,34758,5000,60,0x0011
1778268219.693667000,10.19.155.241,10.19.155.22,5506,5000,66,0x0002
1778268219.693725000,10.19.155.22,10.19.155.241,5000,5506,66,0x0012
1778268219.694045000,10.19.155.22,10.19.155.241,5000,34758,54,0x0011
1778268219.695329000,10.19.155.241,10.19.155.22,5506,5000,60,0x0010
1778268219.695330000,10.19.155.241,10.19.155.22,34758,5000,60,0x0010
1778268219.695332000,10.19.155.241,10.19.155.22,5506,5000,1819,0x0018
1778268219.695543000,10.19.155.22,10.19.155.241,5000,5506,54,0x0010
1778268219.695888000,10.19.155.22,10.19.155.241,5000,52585,1383,0x0018
1778268219.697261000,10.19.155.241,10.19.155.22,52585,5000,84,0x0018
1778268219.697263000,10.19.155.241,10.19.155.22,52585,5000,60,0x0011
1778268219.697890000,10.19.155.22,10.19.155.241,5000,52585,54,0x0011
1778268219.698102000,10.19.155.241,10.19.155.22,46197,5000,66,0x0002
1778268219.698332000,10.19.155.22,10.19.155.241,5000,46197,66,0x0012
1778268219.698788000,10.19.155.241,10.19.155.22,52585,5000,60,0x0010
1778268219.698790000,10.19.155.241,10.19.155.22,46197,5000,60,0x0010
1778268219.699341000,10.19.155.241,10.19.155.22,46197,5000,1851,0x0018
1778268219.699362000,10.19.155.22,10.19.155.241,5000,46197,54,0x0010
1778268219.700609000,10.19.155.22,10.19.155.241,5000,5506,2501,0x0018
1778268219.701519000,10.19.155.241,10.19.155.22,5506,5000,60,0x0010
1778268219.703086000,10.19.155.241,10.19.155.22,5506,5000,134,0x0018
1778268219.703088000,10.19.155.241,10.19.155.22,5506,5000,622,0x0018
1778268219.703565000,10.19.155.22,10.19.155.241,5000,5506,309,0x0018
1778268219.710946000,10.19.155.22,10.19.155.241,5000,46197,2501,0x0018
1778268219.711429000,10.19.155.241,10.19.155.22,46197,5000,60,0x0010
1778268219.713050000,10.19.155.241,10.19.155.22,46197,5000,134,0x0018
1778268219.713052000,10.19.155.241,10.19.155.22,46197,5000,660,0x0018
1778268219.713429000,10.19.155.22,10.19.155.241,5000,46197,309,0x0018
1778268219.716256000,10.19.155.22,10.19.155.241,5000,46197,4434,0x0018
1778268219.716873000,10.19.155.241,10.19.155.22,46197,5000,60,0x0010
1778268219.716874000,10.19.155.241,10.19.155.22,46197,5000,60,0x0010
1778268219.716905000,10.19.155.22,10.19.155.241,5000,46197,64,0x0018
1778268219.717471000,10.19.155.241,10.19.155.22,46197,5000,60,0x0011
1778268219.717886000,10.19.155.22,10.19.155.241,5000,46197,78,0x0018
1778268219.718422000,10.19.155.22,10.19.155.241,5000,46197,54,0x0011
1778268219.718457000,10.19.155.241,10.19.155.22,46197,5000,60,0x0014
1778268219.719436000,10.19.155.22,10.19.155.241,5000,5506,727,0x0019
1778268219.720043000,10.19.155.241,10.19.155.22,5506,5000,60,0x0010
1778268219.720829000,10.19.155.241,10.19.155.22,5506,5000,60,0x0011
1778268219.720874000,10.19.155.22,10.19.155.241,5000,5506,54,0x0010
